CLASS,CAP-SHAPE,CAP-SURFACE,CAP-COLOR,BRUISES,ODOR,GILL-SPACING,GILL-SIZE,GILL-COLOR,STALK-SHAPE,STALK-ROOT,STALK-SURFACE,STALK-COLOR,RING-TYPE,SPORE-PRINT-COLOR,POPULATION,HABITAT
edible,bell,scaly,white,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,bell,scaly,white,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,flat,scaly,brown,bruises,anise,close,broad,white,enlarging,rooted,smooth,white,pendant,brown,scattered,woods
poisonous,convex,scaly,white,bruises,bad smell,close,narrow,black,enlarging,equal,smooth,white,pendant,black,several,woods
edible,convex,smooth,white,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,convex,scaly,white,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,flat,fibrous,white,bruises,anise,crowed,narrow,white,tapering,bulbous,smooth,white,pendant,purple,several,woods
edible,flat,fibrous,gray,no,none,close,narrow,gray,enlarging,equal,smooth,white,pendant,black,several,urban
edible,flat,smooth,gray,no,none,crowed,broad,pink,tapering,equal,smooth,white,evanescent,black,abundant,woods
edible,convex,scaly,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,bell,smooth,white,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,meadows
poisonous,flat,scaly,brown,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,black,scattered,urban
edible,convex,smooth,white,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,abundant,meadows
poisonous,flat,smooth,brown,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,black,several,urban
edible,convex,scaly,white,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,convex,scaly,yellow,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,flat,scaly,yellow,bruises,almond,close,broad,brown,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,convex,scaly,brown,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,flat,scaly,brown,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,brown,solitary,woods
edible,convex,scaly,white,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,flat,fibrous,brown,no,none,crowed,broad,chocolate,tapering,equal,smooth,white,evanescent,black,scattered,woods
edible,convex,smooth,yellow,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,abundant,meadows
poisonous,convex,scaly,white,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,brown,scattered,woods
edible,bell,scaly,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,convex,smooth,yellow,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,abundant,meadows
edible,flat,scaly,brown,bruises,almond,close,broad,brown,enlarging,rooted,smooth,white,pendant,black,scattered,woods
edible,bell,scaly,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,scaly,brown,bruises,anise,close,broad,brown,enlarging,rooted,smooth,white,pendant,brown,solitary,paths
edible,flat,fibrous,gray,no,none,close,narrow,pink,enlarging,equal,smooth,white,pendant,brown,solitary,urban
edible,convex,fibrous,gray,no,none,close,narrow,gray,enlarging,equal,smooth,white,pendant,black,solitary,urban
edible,bell,scaly,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,smooth,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,convex,smooth,white,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,convex,smooth,yellow,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,convex,fibrous,gray,no,none,crowed,broad,pink,tapering,equal,fibrous,white,evanescent,black,scattered,woods
edible,flat,smooth,yellow,bruises,almond,crowed,narrow,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
poisonous,convex,scaly,white,bruises,bad smell,close,narrow,pink,enlarging,equal,smooth,white,pendant,black,scattered,woods
edible,convex,fibrous,white,no,none,crowed,broad,black,tapering,equal,fibrous,white,evanescent,black,abundant,woods
edible,bell,scaly,white,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,smooth,yellow,bruises,anise,crowed,narrow,white,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,bell,scaly,white,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,scaly,white,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,bell,scaly,white,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,convex,smooth,yellow,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,flat,scaly,brown,bruises,almond,close,broad,pink,enlarging,rooted,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,white,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,brown,scattered,woods
edible,convex,smooth,yellow,bruises,anise,close,broad,white,enlarging,club,smooth,white,pendant,black,scattered,woods
poisonous,convex,scaly,white,bruises,bad smell,close,narrow,brown,enlarging,equal,smooth,white,pendant,brown,several,woods
edible,convex,scaly,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,fibrous,white,bruises,almond,crowed,narrow,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,bell,smooth,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,woods
poisonous,convex,scaly,white,bruises,bad smell,close,narrow,black,enlarging,equal,smooth,white,pendant,black,several,urban
edible,convex,smooth,yellow,bruises,almond,crowed,narrow,white,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,scaly,white,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,black,abundant,meadows
edible,convex,fibrous,white,bruises,anise,crowed,narrow,brown,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,flat,smooth,white,bruises,anise,crowed,narrow,white,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,scaly,yellow,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,flat,fibrous,yellow,bruises,almond,crowed,narrow,white,tapering,bulbous,smooth,white,pendant,purple,several,woods
edible,convex,smooth,white,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,bell,scaly,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,convex,scaly,brown,bruises,anise,close,broad,pink,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,bell,scaly,white,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,convex,smooth,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,scattered,meadows
poisonous,convex,scaly,brown,bruises,bad smell,close,narrow,brown,enlarging,equal,smooth,white,pendant,brown,several,urban
edible,bell,smooth,yellow,bruises,anise,close,broad,white,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,bell,scaly,white,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,black,abundant,woods
poisonous,convex,scaly,brown,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,black,several,urban
edible,bell,smooth,white,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,scaly,yellow,bruises,anise,close,broad,white,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,bell,scaly,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,black,scattered,woods
edible,convex,scaly,white,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,convex,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,scaly,brown,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,black,solitary,woods
edible,bell,smooth,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,convex,fibrous,gray,no,none,close,narrow,gray,enlarging,equal,smooth,white,pendant,brown,several,urban
edible,convex,scaly,brown,bruises,anise,close,broad,brown,enlarging,rooted,smooth,white,pendant,black,solitary,woods
edible,convex,smooth,white,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,bell,scaly,white,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,convex,smooth,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,flat,fibrous,yellow,bruises,almond,crowed,narrow,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,bell,scaly,yellow,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,convex,fibrous,brown,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,brown,abundant,woods
edible,convex,fibrous,yellow,bruises,anise,crowed,narrow,brown,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,smooth,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,flat,smooth,gray,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,black,scattered,woods
edible,convex,fibrous,brown,no,none,close,narrow,gray,enlarging,equal,smooth,white,pendant,brown,solitary,urban
edible,flat,smooth,gray,no,none,crowed,broad,chocolate,tapering,equal,fibrous,white,evanescent,brown,abundant,woods
edible,flat,scaly,brown,bruises,almond,close,broad,pink,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,bell,scaly,white,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,bell,smooth,yellow,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,convex,scaly,yellow,bruises,anise,close,broad,white,enlarging,rooted,smooth,white,pendant,black,scattered,paths
edible,flat,scaly,brown,bruises,almond,close,broad,pink,enlarging,rooted,smooth,white,pendant,brown,solitary,paths
poisonous,convex,scaly,brown,bruises,bad smell,close,narrow,black,enlarging,equal,smooth,white,pendant,black,scattered,urban
edible,convex,scaly,yellow,bruises,almond,close,broad,pink,enlarging,rooted,smooth,white,pendant,brown,solitary,paths
edible,convex,scaly,yellow,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,brown,scattered,woods
edible,convex,fibrous,brown,no,none,crowed,broad,chocolate,tapering,equal,smooth,white,evanescent,brown,scattered,woods
edible,convex,fibrous,brown,no,none,crowed,broad,pink,tapering,equal,fibrous,white,evanescent,black,abundant,woods
edible,flat,smooth,brown,no,none,crowed,broad,black,tapering,equal,fibrous,white,evanescent,black,abundant,woods
edible,flat,scaly,brown,bruises,almond,close,broad,brown,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,convex,smooth,yellow,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,flat,fibrous,brown,no,none,close,narrow,pink,enlarging,equal,smooth,white,pendant,black,several,urban
edible,convex,scaly,yellow,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,brown,scattered,paths
edible,convex,fibrous,yellow,bruises,almond,crowed,narrow,pink,tapering,bulbous,smooth,white,pendant,purple,several,woods
edible,bell,scaly,yellow,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,convex,fibrous,gray,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,black,scattered,woods
edible,convex,scaly,yellow,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,brown,scattered,woods
edible,flat,scaly,brown,bruises,anise,close,broad,brown,enlarging,rooted,smooth,white,pendant,black,solitary,woods
edible,convex,smooth,yellow,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,convex,smooth,white,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,smooth,white,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,abundant,woods
edible,bell,scaly,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,convex,scaly,yellow,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,bell,scaly,yellow,bruises,almond,close,broad,black,enlarging,club,smooth,white,pendant,brown,scattered,woods
poisonous,convex,scaly,brown,bruises,bad smell,close,narrow,pink,enlarging,equal,smooth,white,pendant,black,scattered,urban
edible,convex,smooth,white,no,none,crowed,broad,black,tapering,equal,fibrous,white,evanescent,brown,scattered,woods
edible,convex,scaly,white,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,black,scattered,meadows
edible,bell,smooth,white,bruises,almond,close,broad,gray,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,convex,fibrous,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
poisonous,convex,smooth,brown,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,brown,scattered,urban
edible,convex,scaly,brown,bruises,anise,close,broad,white,enlarging,rooted,smooth,white,pendant,black,solitary,paths
edible,convex,smooth,brown,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,black,abundant,woods
edible,bell,scaly,yellow,bruises,anise,close,broad,brown,enlarging,club,smooth,white,pendant,black,abundant,meadows
edible,convex,smooth,yellow,bruises,almond,close,broad,white,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,bell,smooth,yellow,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,convex,smooth,yellow,bruises,anise,close,broad,gray,enlarging,club,smooth,white,pendant,black,abundant,meadows
edible,bell,scaly,white,bruises,almond,close,broad,brown,enlarging,club,smooth,white,pendant,brown,abundant,woods
edible,convex,fibrous,gray,no,none,close,narrow,black,enlarging,equal,smooth,white,pendant,brown,several,urban
edible,flat,scaly,brown,bruises,almond,close,broad,white,enlarging,rooted,smooth,white,pendant,black,scattered,woods
edible,convex,fibrous,gray,no,none,crowed,broad,chocolate,tapering,equal,fibrous,white,evanescent,brown,abundant,woods
edible,convex,smooth,white,bruises,anise,close,broad,black,enlarging,club,smooth,white,pendant,brown,abundant,meadows
edible,convex,scaly,yellow,bruises,anise,close,broad,white,enlarging,club,smooth,white,pendant,brown,scattered,meadows
edible,convex,fibrous,gray,no,none,close,narrow,brown,enlarging,equal,smooth,white,pendant,black,several,urban
